id,date,lat,lng,tornado,monthtodatesnowfalli,thunder,meantempi,snow,meanvism,meanwdire,minhumidity,maxvism,since1jancoolingdegreedays,coolingdegreedays,maxdewptm,monthtodatecoolingdegreedays,since1sepheatingdegreedays,precipi,heatingdegreedays,meanpressurem,since1julsnowfallm,monthtodatesnowfallm,precipsource,rain,minwspdm,since1sepcoolingdegreedaysnormal,meanwindspdi,monthtodateheatingdegreedaysnormal,snowfallm,fog,humidity,minwspdi,meanpressurei,gdegreedays,since1julheatingdegreedays,mindewptm,maxwspdi,minpressurem,coolingdegreedaysnormal,maxtempm,minvisi,meanwindspdm,mintempi,maxpressurem,since1sepheatingdegreedaysnormal,hail,meandewptm,maxwspdm,precipm,meantempm,since1julheatingdegreedaysnormal,snowfalli,monthtodateheatingdegreedays,monthtodatecoolingdegreedaysnormal,since1sepcoolingdegreedays,maxpressurei,minvism,minpressurei,maxvisi,heatingdegreedaysnormal,since1jancoolingdegreedaysnormal,snowdepthm,meanwdird,meandewpti,meanvisi,maxhumidity,snowdepthi,mintempm,since1julsnowfalli,maxtempi,maxdewpti,mindewpti

3759,20120322,44.126792000000,-78.948383777778,0,,0,58,0,11.7,NNE,53,14.5,,0,14,,,0.00,6,1021.09,,,3Or6HourObs,1,0,,3,,,0,84,0,30.16,8,,7,8,1019,,23,4.0,4,44,1022,,0,11,13,0.0,15,,,,,,30.19,6.4,30.10,9.0,,,,24,51,7.2,100,,7,,73,57,45

3760,20120322,45.476638600000,-77.309321200000,0,,0,53,0,10.2,NNW,54,14.5,,0,12,,,0.00,12,1020.96,,,3Or6HourObs,1,0,,2,,,0,87,0,30.15,3,,5,14,1020,,18,1.2,3,41,1023,,0,8,22,0.0,12,,,,,,30.22,2.0,30.11,9.0,,,,331,47,6.3,100,,5,,65,54,41

3761,20120321,43.909977037037,-77.037844074074,0,,0,54,0,,SE,72,,,0,12,,,0.00,11,1023.42,,,3Or6HourObs,0,2,,7,,,0,88,1,30.23,4,,7,14,1022,,17,,11,45,1026,,0,10,22,0.0,12,,,,,,30.29,,30.17,,,,,141,49,,97,,7,,63,54,45

3762,20120326,43.942235500000,-80.311887500000,0,,0,30,0,,North,28,,,0,-1,,,0.00,34,1024.07,,,3Or6HourObs,0,11,,14,,,0,56,7,30.25,0,,-13,20,1015,,2,,23,24,1029,,0,-9,32,0.0,-1,,,,,,30.40,,29.97,,,,,356,16,,84,,-4,,37,31,8

3763,20120327,45.341406701471,-79.218559006677,0,,0,24,0,,Variable,5,,,0,-11,,,0.00,40,1026.50,,,Precip24Synop,0,0,,2,,,0,38,0,30.33,0,,-21,6,1017,,4,,3,10,1031,,0,-15,9,0.0,-4,,,,,,30.46,,30.05,,,,,-1,5,,73,,-12,,40,13,-7

3764,20120328,45.341406701471,-79.218559006677,0,,0,38,0,,Variable,62,,,0,3,,,0.00,26,1005.50,,,Precip24Synop,0,4,,4,,,0,73,2,29.69,0,,-4,9,1002,,8,,6,31,1010,,0,-0,15,0.0,4,,,,,,29.82,,29.60,,,,,-1,32,,90,,0,,46,38,25

3765,20120328,45.460674154672,-77.361740402238,0,,0,36,0,14.3,SE,63,14.5,,0,4,,,0.02,29,1003.30,,,Precip6GroupSynop,1,0,,7,,,0,84,0,29.63,0,,-5,13,998,,5,6.0,12,30,1015,,0,-0,20,0.5,2,,,,,,29.97,9.7,29.48,9.0,,,,127,32,8.9,100,,0,,42,39,23

3766,20120327,45.460674154672,-77.361740402238,0,,0,27,0,14.1,East,10,14.5,,0,-4,,,0.02,38,1024.08,,,Precip6GroupSynop,1,0,,6,,,0,39,0,30.24,0,,-18,12,1013,,4,5.0,10,15,1031,,0,-14,18,0.5,-2,,,,,,30.46,8.0,29.93,9.0,,,,80,8,8.8,70,,-9,,39,25,-1

3767,20120323,45.460674154672,-77.361740402238,0,,0,50,0,9.6,NNW,16,14.5,,0,9,,,0.00,16,1023.75,,,3Or6HourObs,0,0,,3,,,0,70,0,30.23,0,,-5,8,1023,,16,0.4,5,39,1026,,0,2,13,0.0,10,,,,,,30.30,0.6,30.21,9.0,,,,336,36,6.0,100,,4,,60,48,23

3768,20120328,46.377646504331,-79.964396953583,0,,0,37,1,16.7,NW,39,24.1,,0,3,,,0.03,28,1003.22,,,Precip6GroupSynop,1,11,,10,,,0,77,7,29.63,0,,-8,20,999,,5,5.0,16,32,1011,,0,-1,32,0.8,2,,,,,,29.85,8.0,29.49,15.0,,,,308,30,10.4,87,,0,,42,37,18

3769,20120327,43.942235500000,-80.311887500000,0,,0,30,0,,SSE,16,,,0,-6,,,0.00,35,1025.10,,,3Or6HourObs,0,0,,6,,,0,48,0,30.27,0,,-14,20,1013,,6,,10,17,1030,,0,-11,32,0.0,-1,,,,,,30.40,,29.93,,,,,168,12,,81,,-8,,43,21,6

3770,20120328,43.942235500000,-80.311887500000,0,,0,48,0,,West,38,,,0,7,,,0.00,16,1005.67,,,3Or6HourObs,0,11,,13,,,0,65,7,29.70,0,,-5,24,1002,,15,,21,36,1012,,0,2,39,0.0,8,,,,,,29.89,,29.59,,,,,272,36,,89,,2,,60,45,23

3771,20120329,45.341406701471,-79.218559006677,0,,0,32,0,,Variable,49,,,0,-1,,,0.00,32,1017.75,,,Precip24Synop,0,6,,4,,,0,68,4,30.06,0,,-7,7,1012,,2,,7,31,1021,,0,-4,11,0.0,0,,,,,,30.16,,29.88,,,,,-1,25,,86,,0,,36,30,19

3772,20120329,43.942235500000,-80.311887500000,0,,0,32,0,,North,60,,,0,1,,,0.00,32,1017.02,,,3Or6HourObs,0,4,,10,,,0,78,2,30.04,0,,-6,16,1010,,2,,17,28,1022,,0,-3,26,0.0,0,,,,,,30.17,,29.83,,,,,353,27,,91,,-2,,36,34,22

3773,20120330,45.341406701471,-79.218559006677,0,,0,26,0,,Variable,18,,,0,-2,,,0.00,40,1020.75,,,Precip24Synop,0,0,,1,,,0,73,0,30.15,0,,-13,6,1019,,2,,2,14,1023,,0,-8,9,0.0,-4,,,,,,30.22,,30.08,,,,,-1,18,,92,,-9,,37,28,8

3774,20120331,45.341406701471,-79.218559006677,0,,0,35,0,,Variable,27,,,0,-4,,,0.00,30,1016.25,,,Precip24Synop,0,2,,2,,,0,61,1,30.02,0,,-6,5,1014,,9,,3,25,1018,,0,-5,7,0.0,2,,,,,,30.08,,29.96,,,,,-1,24,,83,,-3,,48,26,21

3775,20120330,45.460674154672,-77.361740402238,0,,0,28,0,14.4,North,17,14.5,,0,-8,,,0.00,38,1019.81,,,3Or6HourObs,1,0,,4,,,0,46,0,30.12,0,,-13,8,1017,,3,9.0,6,18,1023,,0,-11,13,0.0,-2,,,,,,30.22,14.5,30.03,9.0,,,,350,12,9.0,69,,-7,,37,18,8

3776,20120329,45.460674154672,-77.361740402238,0,,0,34,0,14.4,NW,35,14.5,,0,1,,,0.00,32,1014.02,,,3Or6HourObs,1,6,,10,,,0,66,4,29.95,0,,-8,17,1007,,4,9.0,15,28,1020,,0,-3,28,0.0,1,,,,,,30.12,14.5,29.74,9.0,,,,325,26,9.0,87,,-2,,39,34,18

3777,20120401,45.320409451850,-79.066371917725,0,,0,30,0,,Variable,89,,,0,1,,,0.00,36,1010.50,,,Precip24Synop,0,0,,1,,,0,91,0,29.84,0,,-4,4,1008,,2,,1,25,1013,,0,-1,6,0.0,-1,,,,,,29.92,,29.77,,,,,-1,30,,95,,-3,,37,34,24

3778,20120401,45.322099257894,-79.061479568481,0,,0,30,0,,Variable,89,,,0,1,,,0.00,36,1010.50,,,Precip24Synop,0,0,,1,,,0,91,0,29.84,0,,-4,4,1008,,2,,1,25,1013,,0,-1,6,0.0,-1,,,,,,29.92,,29.77,,,,,-1,30,,95,,-3,,37,34,24

3779,20120404,45.322099257894,-79.061479568481,0,,0,36,0,,Variable,23,,,0,0,,,0.00,30,1011.25,,,Precip24Synop,0,0,,3,,,0,54,0,29.87,0,,-6,12,1010,,9,,5,23,1012,,0,-4,18,0.0,2,,,,,,29.89,,29.84,,,,,-1,24,,91,,-4,,48,32,20

3780,20120404,45.320409451850,-79.066371917725,0,,0,36,0,,Variable,23,,,0,0,,,0.00,30,1011.25,,,Precip24Synop,0,0,,3,,,0,54,0,29.87,0,,-6,12,1010,,9,,5,23,1012,,0,-4,18,0.0,2,,,,,,29.89,,29.84,,,,,-1,24,,91,,-4,,48,32,20

3781,20120404,45.341406701471,-79.218559006677,0,,0,36,0,,Variable,23,,,0,0,,,0.00,30,1011.25,,,Precip24Synop,0,0,,3,,,0,54,0,29.87,0,,-6,12,1010,,9,,5,23,1012,,0,-4,18,0.0,2,,,,,,29.89,,29.84,,,,,-1,24,,91,,-4,,48,32,20

3782,20120404,44.181219125270,-78.579711914063,0,,0,42,0,14.5,NW,32,14.5,,0,2,,,0.00,23,1008.67,,,3Or6HourObs,0,6,,9,,,0,56,4,29.79,0,,-6,22,1007,,11,9.0,15,33,1011,,0,-3,35,0.0,6,,,,,,29.86,14.5,29.74,9.0,,,,305,27,9.0,76,,1,,51,36,21

3783,20120405,45.262563583714,-78.994445800781,0,,0,36,0,,Variable,24,,,0,-5,,,0.00,30,1018.00,,,Precip24Synop,0,9,,5,,,0,40,6,30.06,0,,-8,7,1015,,8,,7,28,1020,,0,-7,11,0.0,2,,,,,,30.11,,29.98,,,,,-1,19,,56,,-2,,48,22,17

3784,20120406,46.377646504331,-79.964396953583,0,,0,37,0,24.1,North,10,24.1,,0,-8,,,0.00,28,1023.02,,,3Or6HourObs,0,6,,11,,,0,41,4,30.21,0,,-13,18,1021,,10,15.0,18,24,1025,,0,-11,30,0.0,3,,,,,,30.28,24.1,30.15,15.0,,,,10,13,15.0,69,,-4,,50,18,9

3785,20120404,45.460674154672,-77.361740402238,0,,0,36,0,14.4,NW,33,14.5,,0,1,,,0.00,28,1007.63,,,3Or6HourObs,1,0,,9,,,0,58,0,29.76,0,,-9,22,1006,,8,9.0,14,26,1012,,0,-3,35,0.0,3,,,,,,29.89,14.5,29.70,9.0,,,,324,27,9.0,80,,-2,,47,34,16

3786,20120405,45.341406701471,-79.218559006677,0,,0,36,0,,Variable,24,,,0,-5,,,0.00,30,1018.00,,,Precip24Synop,0,9,,5,,,0,40,6,30.06,0,,-8,7,1015,,8,,7,28,1020,,0,-7,11,0.0,2,,,,,,30.11,,29.98,,,,,-1,19,,56,,-2,,48,22,17

3787,20120406,45.341406701471,-79.218559006677,0,,0,38,0,,Variable,9,,,0,-7,,,0.00,27,1023.50,,,Precip24Synop,0,7,,4,,,0,34,5,30.22,0,,-13,10,1022,,10,,7,27,1024,,0,-8,17,0.0,4,,,,,,30.25,,30.17,,,,,-1,17,,55,,-2,,51,20,8

3788,20120407,45.341406701471,-79.218559006677,0,,0,36,0,,Variable,9,,,0,-5,,,0.00,28,1024.50,,,Precip24Synop,0,0,,2,,,0,48,0,30.26,0,,-11,7,1022,,14,,3,18,1027,,0,-8,11,0.0,3,,,,,,30.32,,30.19,,,,,-1,18,,87,,-7,,57,24,13

3789,20120410,45.341406701471,-79.218559006677

3790,20120411,45.341406701471,-79.218559006677

3791,20120417,45.201393011269,-79.068517684937,0,,0,34,0,,Variable,48,,,0,-4,,,0.00,32,1024.75,,,Precip24Synop,0,6,,9,,,0,53,4,30.27,0,,-7,16,1018,,2,,15,31,1029,,0,-5,26,0.0,1,,,,,,30.40,,30.06,,,,,-1,23,,63,,0,,37,26,20

3792,20120423,45.460674154672,-77.361740402238,0,,0,38,0,11.0,North,38,14.5,,0,2,,,0.20,28,998.80,,,Precip6GroupSynop,1,9,,10,,,0,83,6,29.50,0,,-4,18,990,,6,1.0,17,33,1015,,0,1,30,5.0,4,,,,,,29.98,2.2,29.25,9.0,,,,1,33,6.9,100,,1,,42,36,25

3793,20120424,45.341406701471,-79.218559006677,0,,0,34,0,,Variable,87,,,0,1,,,0.00,32,992.75,,,Precip24Synop,0,9,,5,,,0,91,6,29.32,0,,-0,8,989,,4,,8,32,998,,0,0,13,0.0,1,,,,,,29.48,,29.21,,,,,-1,32,,92,,0,,39,33,32

3794,20120427,45.460674154672,-77.361740402238,0,,0,32,0,14.4,NNW,38,14.5,,0,-2,,,0.00,32,1016.17,,,3Or6HourObs,1,13,,14,,,0,61,8,30.01,0,,-9,21,1009,,2,9.0,22,28,1023,,0,-6,33,0.0,0,,,,,,30.22,14.5,29.79,9.0,,,,327,20,9.0,81,,-2,,37,28,16

3795,20120426,45.335555556942,-79.041910171509,0,,0,37,0,,Variable,55,,,0,4,,,0.00,28,1007.75,,,Precip24Synop,0,4,,3,,,0,75,2,29.76,0,,-3,8,1004,,7,,4,29,1010,,0,0,13,0.0,3,,,,,,29.82,,29.65,,,,,-1,33,,88,,-1,,45,40,27

3796,20120418,46.591752838268,-81.002111434937,0,,0,36,0,27.2,SSE,29,32.2,,0,-1,,,0.01,28,1023.52,,,Precip6GroupSynop,1,11,,10,,,0,61,7,30.23,0,,-7,22,1013,,10,12.0,16,23,1029,,0,-5,35,0.2,3,,,,,,30.40,19.3,29.91,20.0,,,,164,24,17.0,93,,-4,,50,30,19

3797,20120426,45.320409451850,-79.066371917725,0,,0,37,0,,Variable,55,,,0,4,,,0.00,28,1007.75,,,Precip24Synop,0,4,,3,,,0,75,2,29.76,0,,-3,8,1004,,7,,4,29,1010,,0,0,13,0.0,3,,,,,,29.82,,29.65,,,,,-1,33,,88,,-1,,45,40,27

3798,20120426,45.322099257894,-79.061479568481,0,,0,37,0,,Variable,55,,,0,4,,,0.00,28,1007.75,,,Precip24Synop,0,4,,3,,,0,75,2,29.76,0,,-3,8,1004,,7,,4,29,1010,,0,0,13,0.0,3,,,,,,29.82,,29.65,,,,,-1,33,,88,,-1,,45,40,27

3799,20120424,44.079878249289,-77.595620155335,0,,0,38,0,14.8,West,71,24.1,,0,2,,,0.08,26,989.19,,,Precip6GroupSynop,1,9,,9,,,0,89,6,29.21,0,,1,23,986,,6,3.5,15,34,1000,,0,1,37,2.0,4,,,,,,29.54,5.6,29.13,15.0,,,,266,34,9.3,93,,1,,43,36,33

3800,20120418,45.197567664444,-79.010131359100,0,,0,33,0,,Variable,22,,,0,-3,,,0.00,32,1026.25,,,Precip24Synop,0,0,,1,,,0,58,0,30.31,0,,-7,5,1019,,12,,2,16,1030,,0,-5,7,0.0,1,,,,,,30.42,,30.09,,,,,-1,23,,92,,-8,,54,26,19

3801,20120515,48.271539907549,-89.545000791550,0,,0,53,0,,NNW,16,,,0,6,,,0.00,12,1009.41,,,3Or6HourObs,0,2,,8,,,0,51,1,29.81,3,,-4,25,1003,,16,,13,45,1016,,0,2,41,0.0,12,,,,,,29.99,,29.61,,,,,345,36,,72,,7,,61,44,25

3802,20120328,45.276819190908,-78.969726562500,0,,0,38,0,,Variable,62,,,0,3,,,0.00,26,1005.50,,,Precip24Synop,0,4,,4,,,0,73,2,29.69,0,,-4,9,1002,,8,,6,31,1010,,0,-0,15,0.0,4,,,,,,29.82,,29.60,,,,,-1,32,,90,,0,,46,38,25

3803,20110627,45.883000000000,-82.383000000000,0,,0,60,0,14.5,SSE,57,14.5,,0,15,,,0.02,4,1013.31,,,Precip6GroupSynop,0,0,,6,,,0,74,0,29.93,10,,8,16,1009,,23,9.0,9,48,1016,,0,12,26,0.5,16,,,,,,30.02,14.5,29.81,9.0,,,,148,54,9.0,94,,9,,73,59,46

3804,20110701,45.883000000000,-82.383000000000,0,,0,60,0,14.5,SSE,28,14.5,,0,12,,,0.00,5,1015.91,,,3Or6HourObs,0,4,,6,,,0,58,2,30.00,10,,2,13,1013,,22,9.0,9,49,1017,,0,8,20,0.0,16,,,,,,30.04,14.5,29.91,9.0,,,,162,46,9.0,88,,9,,71,54,36

3805,20110711,45.883000000000,-82.383000000000,0,,1,71,0,6.7,SSE,73,14.5,,6,22,,,0.79,0,1006.03,,,Precip6GroupSynop,1,0,,5,,,0,90,0,29.71,21,,17,12,1003,,25,0.6,8,64,1010,,0,19,18,20.0,22,,,,,,29.82,1.0,29.63,9.0,,,,161,67,4.2,100,,18,,78,72,63

3806,20110717,43.572820400169,-79.963753223419,0,,0,76,0,,Variable,29,,,10,18,,,0.00,0,,,,3Or6HourObs,0,0,,2,,,0,54,0,,26,,15,8,,,31,,4,63,,,0,16,13,0.0,24,,,,,,,,,,,,,-1,61,,82,,17,,88,65,59

3807,20110718,43.572820400169,-79.963753223419,0,,0,78,0,,Variable,42,,,13,20,,,0.00,0,,,,3Or6HourObs,0,6,,3,,,0,59,4,,28,,15,7,,,30,,6,70,,,0,18,11,0.0,26,,,,,,,,,,,,,-1,65,,91,,21,,86,68,58

3808,20110806,45.341406701471,-79.218559006677,0,,0,70,0,,Variable,38,,,6,19,,,0.00,0,1014.00,,,Precip24Synop,0,2,,3,,,0,72,1,29.94,20,,16,12,1010,,28,,5,59,1017,,0,17,18,0.0,22,,,,,,30.02,,29.84,,,,,-1,63,,93,,15,,83,66,61

3809,20110808,45.341406701471,-79.218559006677

3810,20110808,45.341406701471,-79.218559006677

3811,20110513,43.684001000000,-79.511421000000,0,,0,64,0,20.6,ESE,44,24.1,,0,16,,,0.08,0,1007.55,,,Precip6GroupSynop,1,4,,5,,,0,66,2,29.76,14,,8,10,1004,,26,4.0,8,50,1011,,0,11,17,2.0,18,,,,,,29.86,6.4,29.65,15.0,,,,103,51,12.8,88,,10,,79,61,46

3812,20110814,45.341406701471,-79.218559006677,0,,0,66,0,,Variable,63,,,1,17,,,0.00,0,1013.00,,,Precip24Synop,0,6,,4,,,0,77,4,29.92,16,,15,6,1013,,23,,6,60,1013,,0,16,9,0.0,18,,,,,,29.92,,29.91,,,,,-1,61,,89,,15,,74,62,60

3813,20110817,45.341406701471,-79.218559006677,0,,0,63,0,,Variable,34,,,0,18,,,0.00,2,1019.50,,,Precip24Synop,0,0,,2,,,0,74,0,30.11,13,,11,8,1017,,26,,3,49,1021,,0,14,13,0.0,17,,,,,,30.15,,30.03,,,,,-1,56,,92,,9,,79,64,51

3814,20110818,45.341406701471,-79.218559006677,0,,0,68,0,,Variable,47,,,2,18,,,0.00,0,1014.50,,,Precip24Synop,0,2,,2,,,0,73,1,29.96,18,,13,8,1013,,25,,4,58,1015,,0,16,13,0.0,20,,,,,,29.99,,29.92,,,,,-1,60,,98,,14,,77,64,55

3815,20110825,45.207017164814,-79.107956886292,0,,0,67,0,,Variable,56,,,2,18,,,0.00,0,1008.00,,,Precip24Synop,0,4,,3,,,0,79,2,29.77,17,,15,7,1002,,23,,5,61,1014,,0,16,11,0.0,19,,,,,,29.95,,29.60,,,,,-1,61,,91,,16,,73,65,58

3816,20110901,45.203812070185,-79.109458923340,0,,0,68,0,,Variable,61,,,2,19,,,0.00,0,1018.75,,,Precip24Synop,0,6,,3,,,0,78,4,30.09,18,,16,5,1017,,24,,4,61,1021,,0,17,7,0.0,20,,,,,,30.14,,30.04,,,,,-1,63,,85,,16,,76,66,60

3817,20110907,45.341406701471,-79.218559006677

3818,20110908,45.341406701471,-79.218559006677,0,,0,56,0,,Variable,50,,,0,13,,,0.00,10,1021.25,,,Precip24Synop,0,4,,3,,,0,80,2,30.16,6,,10,6,1019,,19,,5,45,1022,,0,11,9,0.0,13,,,,,,30.20,,30.09,,,,,-1,52,,94,,7,,66,55,50

3819,20110911,45.341406701471,-79.218559006677,0,,0,58,0,,Variable,36,,,0,15,,,0.00,6,1017.00,,,Precip24Synop,0,2,,2,,,0,74,1,30.04,8,,7,8,1014,,24,,4,42,1019,,0,11,13,0.0,14,,,,,,30.10,,29.95,,,,,-1,51,,95,,5,,76,58,45

3820,20110923,45.341406701471,-79.218559006677

3821,20120311,43.165748664708,-80.305938720703,0,,0,47,0,22.0,SW,28,24.1,,0,2,,,0.00,18,1025.36,,,3Or6HourObs,0,13,,13,,,0,50,8,30.28,0,,-5,22,1024,,15,6.0,22,35,1026,,0,-2,35,0.0,8,,,,,,30.32,10.0,30.25,15.0,,,,233,29,13.7,65,,2,,59,36,23

3822,20120323,43.482717000000,-79.739360000000,0,,0,54,0,,NNE,63,,,0,12,,,0.00,10,1019.72,,,3Or6HourObs,0,4,,10,,,0,77,2,30.11,4,,3,22,1017,,16,,17,47,1021,,0,7,35,0.0,12,,,,,,30.17,,30.03,,,,,23,44,,88,,8,,62,54,38

3823,20110503,44.012810058095,-79.215116500855,0,,0,43,0,17.9,North,51,24.1,,0,7,,,0.20,22,1020.78,,,Precip6GroupSynop,1,0,,6,,,0,84,0,30.15,0,,0,14,1018,,7,2.2,9,41,1023,,0,4,22,5.0,6,,,,,,30.22,3.6,30.07,15.0,,,,6,39,11.1,100,,5,,45,45,32

3824,20110410,46.377646504331,-79.964396953583,0,,0,42,0,10.6,SE,43,24.1,,0,7,,,0.24,24,1010.21,,,Precip6GroupSynop,1,0,,6,,,1,81,0,29.84,0,,-5,18,1002,,7,0.0,10,38,1016,,0,3,30,6.0,5,,,,,,30.00,0.2,29.58,15.0,,,,132,37,6.6,100,,3,,45,45,23

3825,20110505,45.363815440425,-79.044227600098,0,,0,43,0,,Variable,13,,,0,0,,,0.00,22,1021.00,,,Precip24Synop,0,4,,5,,,0,41,2,30.14,0,,-6,9,1016,,15,,8,28,1024,,0,-2,15,0.0,6,,,,,,30.23,,30.00,,,,,-1,28,,83,,-2,,60,33,20

3826,20110507,44.018921251310,-77.738636541914,0,,0,51,0,16.8,SSW,52,24.1,,0,9,,,0.00,14,1010.47,,,Precip6GroupSynop,1,0,,7,,,0,79,0,29.84,1,,6,13,1009,,15,6.0,11,42,1012,,0,8,20,0.0,10,,,,,,29.90,9.7,29.81,15.0,,,,210,46,10.5,100,,5,,60,48,43

3827,20110509,45.341406701471,-79.218559006677,0,,0,46,0,,Variable,12,,,0,1,,,0.00,18,1022.00,,,Precip24Synop,0,2,,2,,,0,42,1,30.18,0,,-4,6,1020,,19,,4,29,1024,,0,-1,9,0.0,8,,,,,,30.25,,30.14,,,,,-1,30,,86,,-1,,67,33,25

3828,20110509,45.194770311291,-79.125509262085,0,,0,46,0,,Variable,12,,,0,1,,,0.00,18,1022.00,,,Precip24Synop,0,2,,2,,,0,42,1,30.18,0,,-4,6,1020,,19,,4,29,1024,,0,-1,9,0.0,8,,,,,,30.25,,30.14,,,,,-1,30,,86,,-1,,67,33,25

3829,20110511,45.259905362645,-78.902606964111,0,,0,58,0,,Variable,20,,,0,5,,,0.00,8,1020.50,,,Precip24Synop,0,6,,3,,,0,35,4,30.13,8,,0,7,1019,,23,,6,44,1022,,0,3,11,0.0,14,,,,,,30.17,,30.08,,,,,-1,38,,50,,6,,73,41,33

3830,20110514,44.126792000000,-78.948383777778,0,,0,60,0,7.7,ENE,94,14.5,,0,18,,,0.00,6,1004.84,,,3Or6HourObs,1,6,,6,,,1,99,4,29.68,10,,12,15,1004,,18,0.2,10,55,1006,,0,16,24,0.0,16,,,,,,29.72,0.4,29.65,9.0,,,,58,60,4.8,100,,13,,64,64,54

3831,20110520,44.126792000000,-78.948383777778,0,,1,61,0,11.2,North,60,14.5,,0,17,,,0.00,4,1015.82,,,3Or6HourObs,1,0,,5,,,0,87,0,30.00,11,,11,14,1015,,22,2.2,8,51,1016,,0,14,22,0.0,16,,,,,,30.02,3.6,29.98,9.0,,,,355,57,6.9,100,,11,,71,63,52

3832,20110521,43.725539816225,-80.745337613741,0,,0,62,0,,NNW,52,,,0,17,,,0.00,3,1016.60,,,3Or6HourObs,0,4,,4,,,0,76,2,30.02,12,,10,9,1016,,24,,7,49,1018,,0,14,15,0.0,16,,,,,,30.06,,29.99,,,,,329,57,,97,,9,,75,62,50

3833,20110524,45.541392000000,-77.106404000000,0,,0,57,0,14.4,WNW,46,14.5,,0,16,,,0.00,8,1005.01,,,3Or6HourObs,1,4,,7,,,0,71,2,29.68,7,,3,17,998,,17,9.0,11,50,1015,,0,10,28,0.0,14,,,,,,29.97,14.5,29.46,9.0,,,,295,49,9.0,94,,10,,63,61,37

3834,20110418,44.866666666667,-79.816666666660

3835,20110424,44.866666666667,-79.816666666660

3836,20110424,44.866666666667,-79.816666666660

3837,20100527,45.476638600000,-77.309321200000,0,,0,68,0,15.9,East,35,24.1,,3,17,,,0.00,0,1012.01,,,3Or6HourObs,1,0,,4,,,0,70,0,29.89,18,,13,10,1011,,25,9.0,6,58,1013,,0,15,17,0.0,20,,,,,,29.92,14.5,29.86,15.0,,,,80,59,9.9,94,,14,,78,63,55

3838,20100527,45.477769400000,-77.311152800000,0,,0,68,0,15.9,East,35,24.1,,3,17,,,0.00,0,1012.01,,,3Or6HourObs,1,0,,4,,,0,70,0,29.89,18,,13,10,1011,,25,9.0,6,58,1013,,0,15,17,0.0,20,,,,,,29.92,14.5,29.86,15.0,,,,80,59,9.9,94,,14,,78,63,55

3839,20100403,45.472325832350,-77.314809750924,0,,0,60,0,14.4,SE,23,14.5,,0,9,,,0.00,5,1009.30,,,3Or6HourObs,0,6,,5,,,0,50,4,29.81,10,,4,15,1004,,25,9.0,8,43,1013,,0,7,24,0.0,16,,,,,,29.92,14.5,29.65,9.0,,,,131,45,9.0,71,,6,,77,49,39

3840,20100402,45.477691700000,-77.308516700000,0,,0,64,0,14.4,SE,19,14.5,,0,10,,,0.02,0,1013.35,,,Precip6GroupSynop,0,4,,4,,,0,56,2,29.93,14,,5,9,1010,,29,9.0,7,44,1016,,0,6,15,0.5,18,,,,,,29.99,14.5,29.84,9.0,,,,140,43,9.0,87,,6,,85,50,41

3841,20100403,45.477691700000,-77.308516700000,0,,0,60,0,14.4,SE,23,14.5,,0,9,,,0.00,5,1009.30,,,3Or6HourObs,0,6,,5,,,0,50,4,29.81,10,,4,15,1004,,25,9.0,8,43,1013,,0,7,24,0.0,16,,,,,,29.92,14.5,29.65,9.0,,,,131,45,9.0,71,,6,,77,49,39

3842,20100410,43.942235500000,-80.311887500000,0,,0,39,0,,West,51,,,0,7,,,0.04,26,1022.02,,,Precip6GroupSynop,0,4,,10,,,0,76,2,30.18,0,,-2,23,1018,,11,,16,27,1026,,0,1,37,0.9,4,,,,,,30.30,,30.08,,,,,259,33,,99,,-2,,51,45,28

3843,20100412,43.942235500000,-80.311887500000,0,,0,42,0,,North,18,,,0,-2,,,0.00,24,1031.04,,,3Or6HourObs,0,0,,4,,,0,52,0,30.45,0,,-6,12,1029,,12,,7,29,1033,,0,-4,18,0.0,6,,,,,,30.51,,30.38,,,,,353,25,,88,,-1,,54,29,20

3844,20100413,43.942235500000,-80.311887500000,0,,0,48,0,,ENE,17,,,0,-0,,,0.00,17,1032.98,,,3Or6HourObs,0,2,,4,,,0,42,1,30.51,0,,-7,10,1032,,14,,7,39,1035,,0,-4,17,0.0,9,,,,,,30.56,,30.47,,,,,65,25,,66,,4,,57,31,20

3845,20100414,43.942235500000,-80.311887500000,0,,0,46,0,,South,25,,,0,2,,,0.00,20,1033.71,,,3Or6HourObs,0,4,,5,,,0,54,2,30.53,0,,-4,10,1028,,16,,8,30,1037,,0,-1,17,0.0,8,,,,,,30.62,,30.38,,,,,176,31,,84,,0,,61,36,24

3846,20100418,43.942235500000,-80.311887500000,0,,0,43,0,,NNW,34,,,0,3,,,0.00,22,1017.69,,,3Or6HourObs,0,15,,10,,,0,72,9,30.06,0,,-4,17,1015,,11,,16,33,1020,,0,1,28,0.0,6,,,,,,30.13,,29.97,,,,,336,33,,96,,0,,53,37,25

3847,20100420,43.942235500000,-80.311887500000,0,,0,48,0,,NW,19,,,0,3,,,0.00,16,1016.69,,,3Or6HourObs,0,4,,5,,,0,51,2,30.03,0,,-2,7,1013,,17,,7,34,1020,,0,-0,11,0.0,9,,,,,,30.13,,29.91,,,,,321,31,,83,,1,,63,37,28

